price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,long
375000,3,2.5,1580,5725,2,0,0,3,7,1580,0,2004,47.7611,-122.161
422250,3,1.75,1650,7145,2,0,0,5,8,1300,350,1977,47.7733,-122.324
420000,3,1.75,1660,9600,1,0,0,3,8,1380,280,1981,47.7601,-122.167
608000,4,2.5,2410,7140,2,0,0,3,8,2410,0,1993,47.6329,-122.021
620000,3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1921,47.6683,-122.286
850000,3,2.5,3120,12406,2,0,2,3,9,1940,1180,1983,47.5507,-122.141
463000,4,2.5,2680,9928,1,0,0,4,8,1340,1340,1974,47.5219,-122.052
750000,5,1.75,2640,13290,1,1,4,4,8,1400,1240,1954,47.5022,-122.223
1.07E+06,3,3.25,3730,13264,2,0,0,3,9,3730,0,1989,47.7246,-122.059
290000,3,2,1700,6498,1,0,0,3,7,1700,0,1986,47.3781,-122.044
525000,4,1.75,2280,5959,1,0,0,3,7,1250,1030,1947,47.5655,-122.395
319000,3,2.25,1220,2980,2,0,0,3,7,1220,0,1986,47.7151,-122.203
592500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,47.7349,-122.295
350000,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,47.5069,-122.472
454900,3,1.75,2130,9775,1,0,0,4,8,1430,700,1973,47.5326,-122.049
272000,4,2.25,1800,9018,2,0,0,3,7,1800,0,1992,47.2126,-121.984
357500,3,1,1070,10125,1,0,0,3,7,1070,0,1961,47.7012,-122.167
285000,3,1.75,1020,5000,1,0,0,5,6,1020,0,1954,47.5332,-122.29
280000,4,2,1600,6861,1,0,0,3,7,1600,0,1994,47.2701,-122.313
477000,4,1.5,1380,7800,1,0,0,3,7,1080,300,1928,47.7093,-122.306
750000,3,2.25,3270,168000,2,0,0,4,10,3270,0,1982,47.5197,-122.191
595000,4,2.5,2100,3125,2,0,2,3,7,1400,700,1907,47.6634,-122.358
525000,3,2.25,2110,2850,3,0,0,3,8,2110,0,2001,47.6915,-122.339
319000,3,1.75,1640,53400,1,0,0,4,7,1640,0,1966,47.3944,-122.506
225000,3,2,1320,5665,1,0,0,3,7,1320,0,1986,47.3096,-122.357
485000,4,2.5,2420,10603,1,0,0,5,7,1210,1210,1958,47.7397,-122.259
341000,3,1,1390,4814,1.5,0,0,3,6,1390,0,1908,47.6881,-122.32
674000,3,3.25,2320,6744,2,0,0,3,9,1930,390,2014,47.7132,-122.293
442250,3,2.5,2170,8169,2,0,0,3,8,2170,0,2003,47.4833,-122.139
591000,4,2.25,2710,38180,2,0,0,4,8,2710,0,1977,47.77,-122.097
276000,3,2,1450,8928,1,0,0,3,7,1450,0,1998,47.3637,-122.075
394000,3,2.5,1370,4400,1,0,0,3,8,1370,0,1988,47.7139,-122.203
355000,3,2.5,1810,3192,1,0,0,3,7,1070,740,2001,47.7364,-121.969
260000,3,2.5,1420,14850,1,0,0,4,7,1020,400,1963,47.3661,-122.29
300000,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,47.2741,-122.337
310000,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,47.2741,-122.337
209000,3,1,1330,6900,1,0,0,3,7,1330,0,1976,47.3033,-122.381
344950,3,2,1330,7419,1,0,0,3,7,1330,0,1985,47.7322,-122.236
230000,5,2,1910,7200,1,0,0,4,6,1110,800,1951,47.4975,-122.261
336950,3,1.75,2310,7680,1,0,0,4,8,1410,900,1978,47.3743,-122.285
700000,3,2.75,2500,7378,1,0,0,5,7,1390,1110,1948,47.7032,-122.37
230000,3,2,1310,7332,1,0,0,3,7,1310,0,1987,47.3597,-122.051
443500,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,47.6458,-121.904
471000,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,47.6458,-121.904
595000,3,2.25,2400,16301,1,0,0,3,8,1400,1000,1962,47.6901,-122.282
470000,3,1,1400,4914,1.5,0,0,3,7,1400,0,1929,47.681,-122.364
600000,4,1.75,1700,7800,1,0,0,4,8,1700,0,1975,47.651,-122.119
1.38E+06,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,47.5623,-122.221
427800,3,1.75,1340,13241,1,0,2,3,7,1340,0,1985,47.7268,-122.213
445000,4,2,1470,8395,1,0,0,4,7,1470,0,1965,47.631,-122.117
382000,3,1.75,1790,7679,1,0,0,4,7,1790,0,1953,47.7442,-122.338
577000,3,1.5,1560,20251,1,0,0,5,7,1200,360,1989,47.619,-122.054
427000,3,2.5,2620,108464,2,0,0,4,8,2620,0,1990,47.4583,-122.036
255000,3,1,1580,8206,1,0,0,3,7,1100,480,1962,47.3676,-122.312
240000,3,1,1090,10000,1,0,0,3,6,1090,0,1961,47.6503,-121.911
1.23E+06,5,3.25,3240,6551,1.5,0,4,4,9,2500,740,1939,47.6792,-122.273
435000,4,1.75,2520,7200,1,0,2,5,7,1260,1260,1955,47.4835,-122.192
1.45E+06,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,47.6204,-122.217
425000,4,3,2430,5502,2,0,0,3,8,2430,0,2002,47.356,-122.014
393000,2,1,1020,4200,1,0,0,5,6,1020,0,1923,47.5319,-122.391
264950,4,1,1810,7500,1,0,0,2,7,1410,400,1959,47.4935,-122.333
746500,4,2.5,3460,9699,2,0,0,3,10,3460,0,1987,47.637,-122.04
450000,3,1,2020,8100,1,0,0,3,7,1170,850,1956,47.7136,-122.288
229950,3,2,1410,7466,1,0,0,3,7,1410,0,1983,47.427,-122.147
425000,2,1,750,4000,1,0,0,2,6,750,0,1933,47.54,-122.32
2.56E+06,4,2.5,5300,26211,2,1,2,2,10,4570,730,1923,47.661,-122.269
1.40E+06,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,47.7279,-122.048
753000,3,2.25,2290,9047,2,0,0,4,8,2290,0,1984,47.5545,-122.163
310000,2,1,720,5750,1,0,0,2,6,720,0,1943,47.5535,-122.393
395000,2,1,1200,6014,1,0,0,4,6,600,600,1949,47.5357,-122.28
725000,3,2.5,2620,28703,1,0,0,3,10,2620,0,1985,47.7238,-122.114
295000,4,3,2120,7650,2,0,0,3,8,2120,0,1964,47.6214,-122.14
225000,3,1.75,1580,8820,1,0,0,4,7,1580,0,1967,47.317,-122.325
1.70E+06,3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,47.5749,-122.214
431000,3,2.25,1830,8831,1,0,0,3,7,1460,370,1979,47.7286,-122.215
358500,3,2.5,2000,8057,1,0,0,3,8,1360,640,1998,47.3724,-122.107
595000,2,1,980,3600,1,0,0,3,6,980,0,1907,47.6366,-122.365
468000,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,47.7245,-121.959
260000,4,1,1740,8100,1,0,0,4,7,1020,720,1962,47.467,-122.185
375000,3,2,1450,7300,1.5,0,0,5,7,1450,0,1955,47.7517,-122.342
295000,3,2.5,1560,4200,2,0,0,3,7,1560,0,2003,47.3838,-122.026
403900,4,2.5,2050,8909,1,0,2,4,8,1690,360,1986,47.398,-122.31
269950,3,1.75,1760,12823,1,0,0,4,7,1460,300,1956,47.2868,-122.21
640000,3,3.5,1740,1975,2,0,3,3,8,1310,430,1998,47.6085,-122.311
221000,3,1,910,8789,1,0,0,3,7,910,0,1966,47.4345,-122.326
255000,3,1.75,1700,7532,1,0,0,3,7,1700,0,1987,47.355,-122.176
300000,4,2.5,2620,4469,2,0,0,3,7,2620,0,2008,47.3663,-122.115
270000,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,47.4597,-122.162
575000,4,1.75,1630,5750,1,0,0,3,7,1160,470,1947,47.5674,-122.384
246900,3,1.5,1370,9800,1,0,0,5,7,1370,0,1968,47.3068,-122.27
635000,2,2.5,1390,1132,2,0,0,3,8,1130,260,2006,47.6228,-122.319
450000,3,2,1540,67756,1,0,0,3,7,1540,0,1900,47.721,-122.078
215000,3,1,1190,7500,1,0,0,5,7,1190,0,1968,47.3248,-122.142
785000,3,3.5,4500,21870,2,0,0,3,10,4500,0,2004,47.3043,-122.159
522500,4,3,2370,8154,1,0,0,3,7,1380,990,1977,47.7258,-122.306
150000,2,1.5,1360,1934,2,0,0,4,7,1360,0,1978,47.2857,-122.189
199950,2,1.75,870,18537,1,0,0,4,6,870,0,1946,47.275,-122.278
3.00E+06,4,4.25,4850,12445,2,1,4,5,10,3850,1000,1989,47.7011,-122.244
379900,3,2,3110,44967,2,0,0,3,9,3020,90,1999,47.4343,-122.082
950000,4,2.5,3700,7051,2,0,0,3,11,3700,0,2006,47.5427,-121.995
865000,6,2.75,3500,5150,2,0,0,5,8,2430,1070,1909,47.6842,-122.363
785000,3,1.75,1670,9600,1,0,0,5,8,1670,0,1961,47.5754,-122.233
245700,3,2.25,1640,8400,1,0,0,3,8,1180,460,1968,47.3733,-122.289
951000,3,2.25,3400,12825,1,0,1,3,9,3400,0,1961,47.5435,-122.26
499950,3,1.75,2060,3500,1,0,0,5,7,1030,1030,1951,47.5635,-122.282
257000,3,1.75,1330,36537,1,0,0,4,7,1330,0,1989,47.3126,-122.129
549000,3,2,2330,3600,1.5,0,0,4,7,1580,750,1900,47.6025,-122.303
1.60E+06,3,2.75,3040,21052,2,0,0,4,10,3040,0,1980,47.638,-122.225
1.40E+06,5,3.75,3700,7920,3,0,4,3,9,2900,800,1983,47.6865,-122.266
619000,3,2,1990,3000,1.5,0,2,5,8,1430,560,1927,47.5891,-122.293
311000,5,3,2020,5917,1,0,0,3,7,1220,800,1993,47.5482,-122.294
600000,5,2.25,2980,7781,1,0,0,3,9,1580,1400,1960,47.7048,-122.279
1.08E+06,4,3.5,3990,5267,2,0,0,3,10,3990,0,2008,47.5641,-122.124
436000,2,1,790,6600,1,0,0,3,6,790,0,1949,47.6149,-122.293
205000,2,1,1060,8000,1,0,0,3,6,1060,0,1941,47.5088,-122.333
514000,3,2.25,2260,54014,1,0,0,3,7,1450,810,1962,47.7657,-122.131
530000,2,2.5,1900,2983,2,0,0,3,8,1900,0,2006,47.7029,-122.015
511000,5,2.5,3361,6983,2,0,0,3,10,3361,0,2006,47.3427,-122.169
2.10E+06,4,1.75,3550,19865,2,0,0,3,9,3550,0,1962,47.6236,-122.235
370000,5,2.5,2740,5460,2,0,0,3,8,2740,0,2005,47.4042,-122.204
500000,4,1.75,2040,6000,1,0,0,5,7,1020,1020,1943,47.5507,-122.383
710000,4,2.5,4070,129808,2,0,0,3,10,4070,0,1998,47.4433,-122.016
270000,1,1,720,5196,1,0,0,3,7,720,0,1911,47.6928,-122.337
415000,3,1.75,2000,8400,1.5,0,0,4,8,2000,0,1959,47.7535,-122.334
1.80E+06,5,4.5,4400,15580,2,0,0,3,11,3390,1010,2003,47.6232,-122.207
236000,3,1.75,1300,8976,1,0,0,3,7,1300,0,1967,47.3357,-122.305
278000,2,2.5,1420,2229,2,0,0,3,7,1420,0,2004,47.4871,-122.165
312000,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,47.6942,-122.304
539000,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,47.6942,-122.304
498000,3,3,2360,2750,2,0,1,3,7,1780,580,1983,47.7142,-122.281
857000,4,3,3720,29043,2,0,0,3,9,3720,0,1991,47.6907,-122.161
780000,3,1.75,1690,13500,1,0,0,4,7,1690,0,1978,47.5897,-122.233
650000,3,2,2300,5000,1,0,0,4,8,1150,1150,1938,47.6521,-122.413
559500,4,1.75,1650,7088,1,0,0,3,8,1650,0,1973,47.5688,-122.087
219950,2,1,990,6448,1,0,0,3,7,990,0,1948,47.5031,-122.245
671500,4,2.25,2130,8410,2,0,0,4,8,2130,0,1977,47.5589,-122.128
813000,4,2.5,3320,52707,2,0,0,3,10,3320,0,1999,47.6247,-122.016
182000,3,2.25,1960,8875,1,0,0,3,7,1290,670,1965,47.3344,-122.301
203700,2,1,770,2500,1,0,0,3,6,770,0,1913,47.7534,-122.172
740000,4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,47.6337,-122.371
230000,2,1,800,17965,1,0,0,4,5,800,0,1942,47.4693,-122.161
128000,3,1,910,11117,1,0,0,3,7,910,0,1955,47.3432,-122.309
345000,3,1,1200,6628,1,0,0,4,7,1200,0,1952,47.7367,-122.319
663000,4,2.5,3570,6246,2,0,0,3,7,3570,0,2005,47.5927,-122.006
329950,3,2.5,1820,8085,2,0,0,3,7,1820,0,1983,47.4575,-122.204
1.05E+06,3,2.25,2930,7005,3,0,2,3,9,2670,260,1999,47.6763,-122.404
402300,3,1.75,1480,4050,1,0,0,3,7,870,610,1926,47.681,-122.304
492000,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,47.7563,-122.338
448000,4,2.5,2230,5000,1,0,0,3,7,1650,580,2006,47.4799,-122.129
273000,3,1,1560,7800,1,0,0,3,7,1560,0,1955,47.4549,-122.287
335000,3,1,1030,7200,1,0,0,3,6,880,150,1948,47.5255,-122.376
695000,3,3.75,2380,3600,1.5,0,0,3,7,1690,690,1927,47.6374,-122.307
279000,3,1,1010,7903,1,0,0,3,6,1010,0,1948,47.766,-122.32
485000,2,1.75,2060,2700,1,0,0,3,7,1030,1030,1929,47.6856,-122.312
383000,4,2.5,2370,10580,2,0,0,3,8,2370,0,1966,47.464,-122.192
490000,4,2.5,2242,37451,2,0,0,3,8,2242,0,1995,47.7443,-122.228
240000,2,1.5,1078,1263,2,0,0,3,7,1078,0,1990,47.7532,-122.244
285000,2,1,890,7250,1,0,0,3,7,890,0,1943,47.7118,-122.314
524950,3,1.5,2700,24539,2,0,0,3,7,2120,580,1977,47.7348,-121.984
729000,4,2.5,2450,27081,2,0,0,3,8,2450,0,1985,47.7177,-122.104
460000,3,1.75,1420,8250,1,0,0,4,7,1420,0,1960,47.6112,-122.133
687500,3,1.5,1280,2114,1.5,0,0,3,8,1280,0,1904,47.6174,-122.308
1.17E+06,5,2.75,2910,15118,1,0,0,5,9,1780,1130,1972,47.5696,-122.183
825000,4,2.25,2430,10050,2,0,0,4,8,2430,0,1979,47.5563,-122.163
314950,2,2.5,1860,6359,2,0,0,3,7,1860,0,2003,47.3847,-122.029
470000,3,2,1800,12669,1,0,0,3,7,1800,0,1956,47.6935,-122.173
500000,3,1.5,1960,8815,1,0,0,4,7,1020,940,1958,47.5765,-122.159
313000,3,1.5,1550,7260,1.5,0,0,2,6,1550,0,1925,47.4693,-122.349
445000,2,1,840,3840,1,0,0,4,7,840,0,1926,47.684,-122.378
300000,4,1.75,2080,8750,1,0,0,4,8,1330,750,1967,47.3749,-122.291
619500,4,2.5,2210,5077,1.5,0,0,4,8,1480,730,1912,47.5719,-122.377
305000,3,1.5,1210,5240,1,0,0,4,7,610,600,1983,47.5524,-122.356
874000,3,2.5,1350,941,3,0,0,3,9,1350,0,2007,47.6265,-122.364
477500,3,2,1860,5146,2,0,0,3,8,1860,0,1991,47.5706,-121.999
700000,3,2,1940,4500,1,0,3,3,7,1090,850,1926,47.6659,-122.359
515000,4,3.5,3400,5222,2,0,0,3,9,3400,0,2005,47.3559,-122
590000,4,2.5,2240,9385,2,0,0,3,8,2240,0,1991,47.7125,-122.332
205000,3,1.75,1170,8239,1,0,0,3,7,1170,0,1981,47.3679,-122.088
310000,3,3.25,3130,9302,2,0,0,3,8,2190,940,1987,47.3078,-122.338
442500,2,2.25,1510,7280,2,0,0,3,7,1510,0,1987,47.6264,-122.058
1.08E+06,4,3.5,3740,41458,2,0,2,3,11,3740,0,2000,47.7375,-122.139
530000,4,2.5,2690,46609,2,0,0,3,8,2690,0,1980,47.3843,-122.006
343500,4,1.75,1760,6204,1,0,2,4,7,1180,580,1950,47.5045,-122.24
334900,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,47.5487,-122.277
544300,4,1.75,1560,9000,1,0,0,5,7,1560,0,1969,47.6707,-122.149
370000,3,2.5,1780,4050,2,0,0,3,7,1780,0,2001,47.7346,-122.308
245000,3,1.75,1260,6908,1,0,0,3,7,1260,0,1994,47.385,-122.031
535000,4,1.75,1570,3250,1.5,0,0,5,8,1570,0,1928,47.5405,-122.393
202000,2,1,740,6550,1,0,0,4,5,740,0,1946,47.4807,-122.332
490000,4,2.25,2020,4960,2,0,0,3,7,1710,310,1938,47.6867,-122.369
651500,4,1.5,1500,3075,2,0,0,5,7,1420,80,1929,47.6893,-122.35
270000,4,2.5,1670,8056,1,0,0,3,7,1170,500,1961,47.4884,-122.319
1.16E+06,3,3.5,3620,8072,2,0,0,3,10,2920,700,1999,47.5646,-122.127
289000,2,1.5,1010,1309,2,0,0,3,7,860,150,2007,47.5659,-122.286
240000,3,1.5,1460,13503,1,0,0,4,6,1460,0,1977,47.3119,-122.015
790000,3,1.75,1790,6117,1,0,2,3,8,1350,440,1940,47.6366,-122.401
350000,3,2.25,1760,9621,2,0,0,3,7,1760,0,1995,47.7466,-121.979
246950,3,3.5,1790,1682,2,0,0,3,7,1480,310,2006,47.542,-122.321
400000,3,1,1050,6000,1,0,0,3,7,1050,0,1952,47.5709,-122.401
533000,4,2.5,2590,6394,2,0,0,3,8,2590,0,2003,47.7599,-122.233
198400,3,1,1040,8645,1,0,0,4,7,1040,0,1962,47.3631,-122.116
495000,4,2.5,4060,8547,2,0,0,3,9,2790,1270,2007,47.3694,-122.056
862000,4,2.5,3190,14565,2,0,0,3,11,3190,0,1990,47.713,-122.072
870000,4,2.5,3190,14565,2,0,0,3,11,3190,0,1990,47.713,-122.072
875000,4,1.75,2180,9726,1,0,0,4,9,2180,0,1966,47.5359,-122.233
317000,6,3.5,2120,5840,2,0,0,5,7,2120,0,1979,47.4788,-122.227
325000,4,2.75,2110,6838,2,0,0,4,8,2110,0,1991,47.3877,-122.171
615000,2,1.5,1210,5000,1.5,0,0,5,6,1210,0,1907,47.6793,-122.397
334950,4,2.5,2410,7846,2,0,0,3,8,2410,0,1992,47.2641,-122.312
775000,3,2.5,1980,7807,2,0,0,4,9,1980,0,1989,47.6884,-122.204
600000,4,2.5,2370,9135,1,0,0,4,8,1600,770,1967,47.5564,-122.177
565000,3,1.75,1720,2218,1.5,0,0,3,7,1270,450,1931,47.649,-122.335
292500,2,1,750,5026,1,0,0,4,6,750,0,1942,47.5368,-122.374
825000,3,2.25,2510,10418,1,0,0,3,8,1810,700,1968,47.7003,-122.285
495000,3,2.5,2577,156816,2,0,0,3,8,2577,0,2000,47.2935,-122.108
525000,3,1.5,1540,4773,2,0,0,3,8,1540,0,1941,47.5678,-122.378
438600,1,1,720,2500,1,0,0,3,7,720,0,1910,47.6597,-122.345
507000,3,2.25,1810,8158,1,0,0,3,8,1450,360,1984,47.6258,-122.038
275900,3,1.75,1380,8400,1,0,0,3,7,1380,0,1967,47.3117,-122.321
1.17E+06,4,2.5,2570,6251,2,0,0,3,9,2570,0,2000,47.593,-122.197
275000,4,1.75,1690,6000,1,0,0,3,7,1690,0,1957,47.497,-122.227
355000,3,0.75,1420,3060,1,0,0,4,7,860,560,1923,47.6872,-122.346
233000,4,2,2130,9579,1,0,0,4,7,1250,880,1968,47.3069,-122.271
666000,3,2.5,3000,5000,1.5,0,0,4,7,2110,890,1918,47.5781,-122.293
317500,4,2.5,2150,9000,1,0,0,4,7,1360,790,1979,47.4785,-122.16
420000,4,2,2280,10319,1,0,3,4,8,1270,1010,1989,47.3594,-122.322
290000,4,2,1560,8800,2,0,0,5,6,1560,0,1942,47.4927,-122.312
320000,3,2,1880,10758,1,0,0,5,6,940,940,1952,47.5091,-122.144
650000,3,2.5,2320,5284,2,0,0,3,8,2320,0,2004,47.591,-122.017
325000,3,1.75,1010,7171,1,0,0,4,7,1010,0,1967,47.7317,-122.231
165000,3,1,1120,5000,1,0,0,3,6,1120,0,1917,47.5109,-122.357
500000,3,1.75,1560,16194,1,0,0,3,8,1560,0,1961,47.5966,-122.175
443000,4,1.5,1860,12197,1,0,0,3,7,1860,0,1964,47.729,-122.235
213400,3,1.5,1150,8686,1,0,0,4,7,1150,0,1963,47.4417,-122.194
480000,4,1.75,1920,9380,1,0,0,3,7,1920,0,1964,47.6344,-122.118
275000,4,2.25,2490,7233,1,0,0,3,8,1460,1030,1978,47.3115,-122.396
299880,3,2.5,1460,3044,2,0,0,3,7,1460,0,2000,47.544,-122.296
499950,3,3.5,1820,1501,2,0,0,3,8,1430,390,2014,47.596,-122.298
1.71E+06,5,3,4290,17100,1,0,3,3,9,2480,1810,1972,47.5473,-122.211
550000,4,2.75,2230,9460,1,0,0,5,7,1480,750,1960,47.5246,-122.044
300000,4,2.5,2070,7476,2,0,0,3,8,2070,0,2003,47.3352,-122.189
920000,3,1.75,2480,4000,1,0,0,3,8,1240,1240,1948,47.615,-122.288
2.30E+06,4,3.25,4110,15929,2,1,4,3,12,2720,1390,2001,47.6934,-122.271
620000,4,2.75,2290,3060,1.5,0,0,5,7,1550,740,1928,47.6793,-122.316
253500,3,1,1220,20400,1,0,0,5,6,1220,0,1959,47.2063,-122.023
978000,4,2.75,2620,13777,1.5,0,2,4,9,1720,900,1926,47.58,-122.285
387500,4,2.5,3190,9856,2,0,0,3,8,3190,0,1979,47.4445,-122.126
325000,3,1,850,6906,1,0,0,3,6,850,0,1948,47.7441,-122.314
568000,3,2.5,1740,1308,3,0,0,3,8,1740,0,2008,47.5892,-122.387
525000,4,2.5,2140,7754,2,0,0,3,8,2140,0,1996,47.7173,-122.338
560000,3,2.5,2070,12708,2,0,0,3,8,2070,0,1996,47.5295,-122.18
394000,3,2.5,1680,4075,2,0,0,3,7,1680,0,2008,47.6964,-122.024
484950,2,1,1000,4956,1,0,2,4,7,1000,0,1916,47.6753,-122.36
1.30E+06,3,2.75,3340,12690,1,0,0,3,10,2550,790,1956,47.6665,-122.27
315000,3,2.5,1260,2767,2,0,0,3,8,1260,0,1999,47.4914,-122.155
590000,4,2.25,2430,32496,1,0,0,3,9,2430,0,1993,47.7642,-122.048
106000,1,1,560,5700,1,0,0,3,5,560,0,1947,47.511,-122.359
751000,3,2.5,3380,9528,2,0,0,3,10,3380,0,1994,47.5275,-122.148
474000,2,1,1100,3500,1,0,0,5,7,1100,0,1908,47.6741,-122.323
189000,2,2,1700,3171,1,0,0,5,5,850,850,1927,47.3025,-122.224
440500,3,2.5,1600,3172,2,0,0,3,7,1600,0,2002,47.6868,-122.042
1.02E+06,3,2.5,2605,2216,2,0,2,4,9,2090,515,1979,47.6529,-122.202
589000,2,2,1850,4667,1,0,0,3,8,1850,0,2010,47.7101,-122.014
273000,3,2.25,1830,7651,2,0,0,3,8,1830,0,1986,47.2642,-122.219
950000,3,3.25,3050,18892,1,1,4,4,8,1650,1400,1962,47.3881,-122.326
277700,2,1.5,1240,1055,2,0,0,3,8,1200,40,1967,47.6104,-122.112
299900,3,2.25,2100,8163,2,0,0,3,7,2100,0,1984,47.3336,-122.269
235000,3,1,1250,15603,1,0,0,4,7,1250,0,1959,47.5093,-122.172
464000,2,2,1230,4800,2,0,0,3,7,1230,0,1952,47.7145,-122.35
281000,3,1.75,1690,9826,1,0,0,4,7,1690,0,1988,47.314,-122.365
320000,3,1,1520,8870,1.5,0,0,4,7,1520,0,1951,47.7638,-122.317
282000,4,2,1890,6302,2,0,0,3,7,1890,0,1997,47.3846,-122.205
745000,4,1.75,1990,8900,1,0,0,4,8,1990,0,1972,47.5639,-122.149
245000,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,47.2977,-122.367
250000,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,47.2977,-122.367
470000,3,2.5,2120,2374,2,0,0,3,8,1770,350,2005,47.674,-122.142
216650,3,3.5,1480,1077,2,0,0,3,7,1300,180,2007,47.5421,-122.322
440000,3,1,1250,8412,1,0,0,4,7,1250,0,1975,47.7012,-122.131
590000,4,2.5,2010,7972,2,0,0,4,8,2010,0,1989,47.5782,-122.018
935000,5,2.5,3150,35283,1,0,0,3,10,1800,1350,1975,47.6368,-122.157
848000,3,3.5,3010,5717,2,0,0,3,10,3010,0,2000,47.5943,-122.15
827500,5,4.25,3920,5823,2,0,0,3,9,3000,920,2000,47.5492,-122.008
1.13E+06,6,3,2880,3192,2,0,0,4,8,2180,700,1919,47.6506,-122.332
630000,2,2.25,2550,5663,1,0,0,3,10,1720,830,2011,47.5304,-122.202
340000,5,1,1120,9022,1.5,0,0,4,7,1120,0,1962,47.7296,-122.24
570000,4,2.75,3140,10918,1,0,0,3,8,1900,1240,1968,47.7086,-122.243
2.75E+06,4,4,4130,5575,2,1,4,4,10,2860,1270,1993,47.5968,-122.083
514500,4,2.5,2990,9614,1,0,2,4,9,1740,1250,1976,47.3424,-122.329
360000,2,1,1120,12625,1,0,3,3,7,1120,0,1940,47.5397,-122.385
228900,4,1.5,1570,8775,1,0,0,3,7,1570,0,1943,47.4789,-122.335
660000,3,2.75,2210,4000,2,0,0,3,8,2210,0,2008,47.6954,-122.017
647000,4,2.5,2390,5800,2,0,0,3,9,2390,0,2000,47.5965,-122.038
366000,3,1.75,1520,8625,1,0,0,3,8,1520,0,1976,47.7687,-122.223
354000,5,1.75,1830,7986,1,0,0,4,7,1060,770,1962,47.5208,-122.35
850000,4,3.5,2640,5900,2,0,2,3,8,2640,0,1937,47.5421,-122.383
496700,3,2.5,1740,5782,2,0,0,4,8,1740,0,1989,47.5783,-122.001
300000,3,2,1550,8300,1,0,0,4,8,1550,0,1965,47.4654,-122.195
390000,3,1,1040,8075,1,0,0,4,7,1040,0,1961,47.6701,-122.176
350000,3,2.25,1640,7200,2,0,0,4,8,1640,0,1985,47.5948,-122.153
561000,3,2.25,1640,7200,2,0,0,4,8,1640,0,1985,47.5948,-122.153
475000,3,1.75,1260,10065,1,0,0,3,7,1260,0,1954,47.5727,-122.138
275000,3,1.5,1170,1174,2,0,0,3,7,840,330,2007,47.5459,-122.376
290000,3,1.75,1590,13500,1,0,0,4,7,1090,500,1980,47.3621,-122.031
199000,3,2.5,1750,6725,1,0,0,3,7,1330,420,1993,47.352,-122.058
279900,4,2.5,1770,4338,2,0,0,3,7,1770,0,2001,47.3672,-122.099
1.66E+06,4,2.25,3530,5500,2,0,0,3,8,2860,670,1940,47.6618,-122.273
405000,3,2.5,2160,10200,1,0,0,3,7,1360,800,1978,47.7295,-122.331
615000,4,2.25,2360,15860,1,0,0,3,9,2360,0,1977,47.6307,-122.051
268000,3,1.75,1980,12543,1,0,0,3,8,1180,800,1978,47.3104,-122.394
451000,4,1.5,1620,5444,1.5,0,0,3,8,1620,0,1955,47.7065,-122.297
850000,2,2.75,2700,9854,1,0,0,3,9,2700,0,2012,47.7187,-122.024
1.18E+06,5,2.25,3270,16553,2,0,2,5,9,2470,800,1968,47.5428,-122.236
245000,2,1,870,6150,1,0,0,3,6,870,0,1941,47.5256,-122.347
450000,2,1.75,840,3340,1,0,0,3,6,700,140,1912,47.6692,-122.359
370350,3,3.5,1340,1168,2,0,2,3,8,1080,260,2002,47.711,-122.356
543000,3,2.5,1540,1256,3,0,0,3,8,1540,0,2004,47.6498,-122.346
265000,2,2,1650,8975,1,0,0,5,6,1650,0,1942,47.5073,-122.36
497000,3,2.5,2630,4611,2,0,0,3,8,2630,0,2001,47.5322,-121.868
419000,4,2.25,1880,9727,1,0,0,3,7,1100,780,1979,47.7731,-122.257
545800,4,2.5,1980,4500,2,0,0,3,8,1980,0,1989,47.579,-122.001
403000,3,1,1500,10730,1,0,0,3,7,1000,500,1977,47.6385,-121.966
195000,3,2,1230,8235,1.5,0,0,3,6,1230,0,1959,47.4853,-122.304
1.13E+06,4,2.5,2520,2600,2,0,0,5,8,1670,850,1925,47.6434,-122.358
255000,5,1.75,1970,8925,1,0,0,5,7,1170,800,1977,47.2925,-122.196
500000,2,1.5,1520,8040,1,0,0,5,7,1520,0,1951,47.7131,-122.306
